ADMINISTRADORA;TIPO CARTAO;PARCELAMENTO;DATA DA VENDA;DATA RECEBIMENTO; VALOR ;BANDEIRA;PARCELAS;LANCAMENTO;CNPJ
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;VISA                ;2/2;27747308;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;VISA                ;1/1;27747310;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;59,98;MASTERCARD          ;1/2;27747320;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;59,98;MASTERCARD          ;2/2;27747321;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;69,96;VISA                ;1/1;27747324;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27747332;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,99;AMEX                ;1/4;27747338;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,99;AMEX                ;2/4;27747339;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;24,99;AMEX                ;3/4;27747341;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;24,99;AMEX                ;4/4;27747342;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,92;MAESTRO             ;1/1;27747353;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,92;VISA ELECTRON;1/1;27747356;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;VISA ELECTRON;1/1;27747372;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;10,00;VISA ELECTRON;1/1;27747373;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;MAESTRO             ;1/1;27747381;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,88;VISA ELECTRON;1/1;27747384;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,92;VISA ELECTRON;1/1;27747391;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27747392;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;MASTERCARD          ;1/1;27747395;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,92;VISA ELECTRON;1/1;27747404;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,98;VISA                ;1/2;27747406;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,98;VISA                ;2/2;27747407;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;VISA                ;1/1;27747414;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,98;MASTERCARD          ;1/2;27747416;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,98;MASTERCARD          ;2/2;27747417;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;28,96;MASTERCARD          ;1/1;27747429;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;109,92;VISA                ;1/1;27747441;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;94,96;VISA                ;1/1;27747442;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27747445;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;44,92;MAESTRO             ;1/1;27747504;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;81,14;MASTERCARD          ;1/4;27747516;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;81,14;MASTERCARD          ;2/4;27747517;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;81,14;MASTERCARD          ;3/4;27747520;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;81,14;MASTERCARD          ;4/4;27747521;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27747530;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;49,96;VISA                ;1/1;27747531;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27747554;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;VISA                ;1/1;27747557;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27747560;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27747594;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;VISA                ;1/1;27747596;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,96;VISA                ;1/1;27747604;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27747622;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;41,46;MASTERCARD          ;1/2;27747629;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;41,46;MASTERCARD          ;2/2;27747630;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27747637;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27747647;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;60,00;VISA ELECTRON;1/1;27747660;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,94;VISA                ;1/2;27747670;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,94;VISA                ;2/2;27747671;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,99;VISA                ;1/4;27747680;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,99;VISA                ;2/4;27747682;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,99;VISA                ;3/4;27747683;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;179,92;MAESTRO             ;1/1;27747684;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;39,99;VISA                ;4/4;27747685;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,92;MAESTRO             ;1/1;27747689;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;27,92;VISA ELECTRON;1/1;27747701;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27747717;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;MASTERCARD          ;3/3;27747111;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,98;MASTERCARD          ;1/3;27748707;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/3;27748708;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,84;MAESTRO             ;1/1;27747730;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,92;MASTERCARD          ;1/1;27747731;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;21,23;VISA                ;1/4;27747732;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;21,23;VISA                ;2/4;27747733;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;21,23;VISA                ;3/4;27747734;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;21,23;VISA                ;4/4;27747735;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;MASTERCARD          ;1/2;27747760;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;MASTERCARD          ;2/2;27747761;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;44,96;MAESTRO             ;1/1;27747767;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;MASTERCARD          ;1/2;27747835;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;MASTERCARD          ;2/2;27747836;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,92;VISA ELECTRON;1/1;27747853;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;119,88;VISA                ;1/1;27747858;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27747859;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,98;MASTERCARD          ;1/3;27754446;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/3;27756118;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;MASTERCARD          ;3/3;27756120;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,84;VISA ELECTRON;1/1;27747871;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,96;VISA                ;1/2;27747874;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,97;VISA                ;1/4;27747875;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,97;VISA                ;2/4;27747877;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;44,97;VISA                ;3/4;27747878;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;44,97;VISA                ;4/4;27747879;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,96;VISA                ;2/2;27747880;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;64,98;VISA                ;1/2;27747882;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;64,98;VISA                ;2/2;27747883;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27747887;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;VISA                ;2/3;27756417;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;VISA                ;3/3;27756418;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;VISA                ;2/3;27757592;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27747894;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,92;VISA                ;1/1;27747911;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;VISA ELECTRON;1/1;27747918;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27747922;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27747936;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27747955;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;20,00;VISA ELECTRON;1/1;27747961;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;MAESTRO             ;1/1;27747962;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;99,98;VISA                ;1/2;27747971;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;99,98;VISA                ;2/2;27747972;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,98;MASTERCARD          ;1/2;27747977;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/2;27747978;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;MASTERCARD          ;1/2;27747983;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,92;MASTERCARD          ;1/1;27747984;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;MASTERCARD          ;2/2;27747985;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27747987;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;MAESTRO             ;1/1;27748005;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27748008;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27748016;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,92;MAESTRO             ;1/1;27748034;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;109,92;MAESTRO             ;1/1;27748043;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;131,17;VISA                ;1/4;27748057;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;131,17;VISA                ;2/4;27748058;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;131,17;VISA                ;3/4;27748059;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;131,17;VISA                ;4/4;27748061;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,92;VISA ELECTRON;1/1;27748065;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,92;MASTERCARD          ;1/1;27748105;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;14,95;MASTERCARD          ;1/2;27748107;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;14,95;MASTERCARD          ;2/2;27748108;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27748113;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,99;MASTERCARD          ;1/4;27748115;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,99;MASTERCARD          ;2/4;27748116;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;24,99;MASTERCARD          ;3/4;27748117;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;24,99;MASTERCARD          ;4/4;27748118;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;36,94;VISA                ;1/2;27748126;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;36,94;VISA                ;2/2;27748127;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27748129;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;VISA                ;3/3;27757593;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/3;27757902;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;MASTERCARD          ;3/3;27757903;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27748182;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,88;MAESTRO             ;1/1;27748197;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;VISA                ;2/3;27763250;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;VISA                ;3/3;27763251;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/3;27763300;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,96;VISA ELECTRON;1/1;27748221;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27748232;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,88;VISA                ;1/1;27748244;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;VISA ELECTRON;1/1;27748259;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;37,49;VISA                ;1/4;27748265;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;37,49;VISA                ;2/4;27748266;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;37,49;VISA                ;3/4;27748267;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;37,49;VISA                ;4/4;27748268;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;32,49;VISA                ;1/4;27748279;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;32,49;VISA                ;2/4;27748280;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;32,49;VISA                ;3/4;27748281;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;32,49;VISA                ;4/4;27748282;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;64,96;MASTERCARD          ;1/2;27748288;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;64,96;MASTERCARD          ;2/2;27748289;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;44,92;VISA ELECTRON;1/1;27748300;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27748317;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27748339;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27748345;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;37,49;MASTERCARD          ;1/4;27748352;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;37,49;MASTERCARD          ;2/4;27748353;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;37,49;MASTERCARD          ;3/4;27748355;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;37,49;MASTERCARD          ;4/4;27748356;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,92;MAESTRO             ;1/1;27748362;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;840,00;MASTERCARD          ;1/1;27748371;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,99;MASTERCARD          ;1/4;27748374;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,99;MASTERCARD          ;2/4;27748375;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,99;MASTERCARD          ;3/4;27748376;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;19,99;MASTERCARD          ;4/4;27748378;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27748386;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;MASTERCARD          ;1/2;27748387;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;MASTERCARD          ;2/2;27748388;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27748389;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27748424;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27748438;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27748440;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,98;MASTERCARD          ;1/2;27748467;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/2;27748468;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;VISA ELECTRON;1/1;27748484;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;94,92;VISA                ;1/1;27748485;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,98;MASTERCARD          ;3/3;27763301;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;MASTERCARD          ;1/3;27747109;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;20,00;MASTERCARD          ;3/3;27748709;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27748512;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;VISA                ;1/1;27748524;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,99;VISA                ;1/4;27748531;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,99;VISA                ;2/4;27748532;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;24,99;VISA                ;3/4;27748533;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;24,99;VISA                ;4/4;27748534;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,92;VISA                ;1/1;27748540;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27748545;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;62,45;VISA                ;1/4;27748572;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;62,47;VISA                ;2/4;27748573;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;62,47;VISA                ;3/4;27748574;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;62,47;VISA                ;4/4;27748575;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,92;MASTERCARD          ;1/1;27748577;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;79,98;MASTERCARD          ;1/4;27748583;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;79,98;MASTERCARD          ;2/4;27748584;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;79,98;MASTERCARD          ;3/4;27748585;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;79,98;MASTERCARD          ;4/4;27748586;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;56,22;VISA                ;1/4;27748588;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;56,22;VISA                ;2/4;27748589;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;56,22;VISA                ;3/4;27748590;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;56,22;VISA                ;4/4;27748591;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27748594;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;22,38;VISA                ;1/2;27748601;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;22,38;VISA                ;2/2;27748602;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;52,92;VISA ELECTRON;1/1;27748608;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;MAESTRO             ;1/1;27748609;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;MASTERCARD          ;1/2;27748613;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;MASTERCARD          ;2/2;27748614;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27748628;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/2;27748629;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,96;MASTERCARD          ;2/2;27748630;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;14,98;MASTERCARD          ;1/2;27748636;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;14,98;MASTERCARD          ;2/2;27748637;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;MASTERCARD          ;1/3;27756116;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;VISA                ;1/3;27756416;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;VISA                ;1/3;27757591;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;299,96;MASTERCARD          ;1/1;27748653;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27748660;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,92;VISA                ;1/1;27748664;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27748672;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;17,96;MASTERCARD          ;1/1;27748687;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;MAESTRO             ;1/1;27748692;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;VISA ELECTRON;1/1;27748697;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;MASTERCARD          ;1/3;27757901;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;VISA                ;1/3;27763249;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;20,00;MASTERCARD          ;1/3;27763299;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;20,00;MAESTRO             ;1/1;27748711;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,92;VISA ELECTRON;1/1;27748713;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,88;MAESTRO             ;1/1;27748714;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;VISA ELECTRON;1/1;27748722;1,71704E+13
